date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,NSM,WeekStatusWeekday,WeekStatusWeekend,Day_of_weekFriday,Day_of_weekMonday,Day_of_weekSaturday,Day_of_weekSunday,Day_of_weekThursday,Day_of_weekTuesday,Day_of_weekWednesday,High_Energy_Usage
2016-02-25 09:30:00,130,2.0411493037503705,-0.9256215997788373,-0.3676802735446508,-0.9353835801225857,-0.13688620533775725,-0.9858186053594369,-0.20049201819598364,0.16871928596093685,-0.6818920693777266,-0.9108357898537226,-0.17416498178686837,-1.1894981805566471,0.9604663801217012,-0.652675696039917,-0.3852502913179515,-0.7305852659531189,-0.5939311706741235,-0.7375076545926461,-0.7433010377191647,-0.9707350936070053,0.14560902249404312,0.5200813886633773,-1.0361434026157665,1.8372388460997455,-0.8131298302113957,34200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-03-17 03:50:00,50,-0.4790797768335793,-0.3029662681677029,-0.997622955420493,-1.163390284575332,-0.12787655309624346,0.04439333554001082,-0.9573941071652379,-0.22778895120115888,-1.411335285495945,-0.592063438662086,-0.6705179444806028,-1.1566584950439078,-0.17482895569673135,-0.22612325497982008,-1.4857418164624887,0.1844951860720936,-0.3897542851455207,0.05667048702039941,-0.5666534678560806,-1.2747755927845024,1.416007502154032,0.20689720754901375,-0.3561928136986511,2.176382273673607,-1.3694083412988673,13800,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2016-05-03 23:10:00,50,-0.4790797768335793,0.6870557090940007,-1.3218088834603163,0.08760650052205245,-1.0796234535169862,0.31025448157855656,-0.9686605793961836,0.8377249536007021,-1.227054894055554,0.871687153544406,0.054392367269513645,-0.4889182229515404,-1.2204478383701107,0.5843263830343658,-0.4432414682445384,0.9700670452594913,-0.44909319250226776,0.39915981059102384,-0.7493804670715956,-0.17772224523683186,1.44528973661433,-0.07273152558880437,-1.240128579290901,0.14152170823043572,-0.1972500500788378,83400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2016-04-19 18:00:00,190,-0.4790797768335793,0.3383687233917662,0.24467092386388722,0.5284194624640456,-1.2499877868109062,0.0111606922851729,-0.895940622269221,0.6092839939188227,-0.5271184787096517,1.3903247090546231,3.3600868419016665,0.9116943641667903,-1.721052191368377,0.5321921957936875,-1.1122629939631876,-0.21936713633009491,-0.7406833071477876,0.3544872901252902,-1.2587907643196368,1.013364246386352,1.3619479923812694,-1.8623554176708712,-0.0162175192400954,0.14152170823043572,-0.15751587071544612,64800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2016-02-28 18:20:00,60,-0.4790797768335793,-0.365231801328815,-1.849553417478634,-0.3836073553469394,-1.8315198860352737,-0.9858186053594369,-1.4295617161163034,-0.6471412843314605,-1.5810268126139786,-1.1739494765515617,-0.6634979159774201,-0.4839922701246296,-0.8042763272948069,0.5669483206207884,-1.2361041392945382,-0.03362454923374954,-1.5018802585090876,-0.5439267325744661,-0.4245324684662313,-0.528779316452087,0.42942144880106564,-1.7057633271136932,0.7997231874604416,0.14152170823043572,-1.8342982398505407,66000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2016-04-16 15:00:00,100,-0.4790797768335793,0.5064856629267722,1.3671751708234925,0.6196221442451437,0.7714505524648458,1.6611614298870032,0.4980292601220517,0.5799130133882959,0.10759584095147044,0.7036269003651427,-0.4414433301660874,0.9004741382832765,-1.4780268630958107,0.5843263830343658,-0.4564263601083937,0.9002005675443264,-0.3010649504940443,0.8012124947826289,0.37118453941704593,0.5431985260087792,-1.070729947393183,-0.7885810824216324,-0.0162175192400954,-0.9606944313846156,0.20009174355507175,54000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016-04-12 06:40:00,50,-0.4790797768335793,0.10591073292363055,0.6283328231978469,-0.5660127189091357,1.4692890715341047,0.3650883429490098,0.14057482297690493,0.41347745704865063,0.2533309171822535,0.6494139154686052,-0.66323400513143,-0.14218587674619962,0.0976248029038658,0.5321921957936875,0.02772733858703502,0.16404646088717306,-0.06128472055139267,0.6473404798451003,0.6538206511980077,-0.05861359607451419,-0.5211249313700436,0.8444507191032492,-0.9681483437240539,-0.6498129561085729,0.5020715067168433,24000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2016-03-24 21:40:00,90,-0.4790797768335793,0.37572804328843346,-0.19092773913535027,0.11800739444910299,0.06869767762749274,-0.018748686644164757,-0.40226429360458243,-0.07603888512677695,-0.054570903516072966,0.5825512340962283,3.0534224388677296,-0.10633588672812644,0.009125486971934955,0.09300116388734657,0.37187536350785644,0.30889159761367924,-0.12815265056200098,-0.1915101822336771,-0.9279780425760388,-0.15264674015002874,0.09154951272128058,0.8220804204522256,-0.5601779903737854,0.7632846587825125,0.37492213275399083,78000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2016-05-12 20:30:00,70,-0.4790797768335793,2.3744516577601753,2.01806009611275,2.0287035777631153,1.616017693752903,1.9602552191803853,1.7690921727213278,2.2351775590015057,1.3331262584555745,2.4980767004405084,-0.01765529368424395,1.5684880744215783,-0.9527026286219994,2.243141431601412,1.5594467676853818,2.6587909334475297,1.2034634747447928,2.290296510307088,1.425449354099954,2.066535460032114,-1.5032060255753141,-0.6879147384920162,-1.0361434026157665,0.14152170823043572,2.1311728606158686,73800,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2016-02-26 06:40:00,60,-0.4790797768335793,-0.8882622798821678,-0.32495809698126454,-0.9049826861955368,0.019554119946558254,-0.5321930249311394,-0.09499686912450252,-0.32079705621449073,-0.6304471267672919,-0.4836374688690128,-0.8995186637582384,-1.0871478273752762,0.9336062491677524,-0.5057520774525507,0.4391406592878355,-0.7305852659531189,0.1844932054036538,-0.7375076545926461,0.009057021197719404,-1.1870113249806888,-0.057114139153827924,1.0681537056135118,-1.240128579290901,0.19804561282608157,-0.7853159046570221,24000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016-03-21 04:20:00,60,-0.4790797768335793,-0.053904135523247826,-0.7463160344593893,-0.8396207642524319,0.25708131540441237,-0.06693601936367062,-0.7197739655673202,-0.5655552273022045,-0.5360034261540911,-0.12763886804840244,-0.5818439002298235,-0.5600708748958085,0.4351421456478867,-0.463096833346541,-0.6058178891081146,0.4401042508836056,0.33060728911004844,0.05667048702039941,-0.19087591014732538,-0.5037038113652836,0.7447685891421421,1.0681537056135118,-1.240128579290901,0.9328563725694435,0.0888360413375764,15600,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2016-04-16 03:30:00,60,-0.4790797768335793,0.31968906344343145,0.3116861027868569,-0.25136346676434695,1.1007123889271013,0.9009647154329873,0.1613153741293089,0.4575339278444391,0.24488473257456186,0.7036269003651427,0.06104292058832231,0.24285943589067002,-0.16723107004840257,0.48479748012034257,0.17633671298466225,0.5985818710667423,0.9176158350047662,0.6969766136959163,0.7582033061170991,0.44916538193326455,-1.4626613932457306,0.25163780485106757,1.0037083641355757,0.14152170823043572,0.796104434005935,12600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016-05-23 04:10:00,50,-0.4790797768335793,1.5027341935045881,1.8421452514399785,0.6196221442451437,2.3293013309504462,2.0051192875743924,1.6154584604812878,1.3435585071819642,1.4595996461524565,1.7878865982958778,0.015597472909798564,0.46835860974480836,-0.06770946930270168,1.5098774733980787,1.1774946036634162,1.6210181303127904,1.2104820551848454,1.8882438261154828,2.00322455500929,0.6560382988993965,-0.35444144290404495,1.023413108311458,-0.4241878725903639,1.8655007983975638,1.5351601701650055,15000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2016-05-08 02:10:00,60,-0.4790797768335793,1.751796326149041,-0.31658119961590203,1.1166767599521306,-0.2888217045013019,1.7110103947692328,-0.13903853329996896,1.6372683124872196,-0.40009663746680435,1.5168216738131939,0.031115430653684124,0.772891960066284,-0.9268056099333322,1.657478159352221,0.8140720546196003,1.3930148445009227,0.22086221313843576,1.4961183686940425,0.338378562156776,0.9099277879032858,-0.5053575743530627,0.36348929810619884,-1.172133520399188,-0.042180981705409584,1.4358247217565272,7800,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2016-03-18 01:40:00,50,-0.4790797768335793,0.37572804328843346,-1.2489298763815966,-0.6617755347792895,-0.4079948318775662,-0.4374799916549008,-1.1499483598394318,0.6256012053246538,-1.4036569358526023,-0.3806327975655923,1.1391715086040448,-0.9656409909781404,0.2734462975546051,0.2264962797006177,-1.503340295009576,0.30889159761367924,-0.4663206172187437,0.20061527518776337,-0.9279780425760388,-1.1055159334485767,1.1412049941425235,0.7102289271970944,-0.9681483437240539,1.5828812754193489,-0.864784263383804,6000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016-05-13 22:40:00,60,-0.4790797768335793,2.3744516577601753,-0.19092773913535027,1.5164485150926277,-0.03941814927056279,1.7110103947692328,-1.5393000820020606,2.1904217791454523,0.185915007313637,2.3896507306474355,-0.10189563572248356,0.3972059578005452,-0.7560137015568391,2.2905361472747567,0.2565075596991726,2.158527478030728,0.175469316266444,2.0917519749038256,0.2860725284830203,0.750071442974911,-0.467065421597281,0.016749669015296623,1.3436836585941314,-1.2715759066606585,1.0106690025682459,81600,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016-01-28 19:50:00,30,-0.4790797768335793,-1.5482769313899716,0.9399534051896158,-0.9353835801225857,0.9287099370438341,-1.2350634297705894,1.4515825007585879,-1.4842142294514402,1.220802972244302,-1.3510452272135998,0.10537994271371154,-1.0762012655376958,1.2215768164867646,-0.8896492744066379,0.6866925908501991,-1.8572532216278674,0.4726803719570448,-1.1842328592499831,0.9179890624932482,-0.8046098724069302,1.3867252676937336,0.5871922846164547,-0.0842125781318084,-0.9606944313846156,-0.5628045002220332,71400,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2016-02-07 04:50:00,40,-0.4790797768335793,0.008361397637864285,1.0656068656701676,0.3156132049747987,0.9016809803193206,0.0111606922851729,1.7383654302733194,-0.9082166668250036,1.3966371790769998,-0.2667855292828647,1.025804206197317,0.16678083111949077,1.0890953737736695,-0.6921712924343548,1.1038417119663397,-0.1682453233677936,2.2795394667572255,-0.14187404838286286,2.0902865715846763,0.22035139801617848,-1.9334296241835205,0.8108952711267106,1.6156638941609787,-1.356361763554124,0.8278917774966474,17400,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2016-03-22 01:50:00,50,-0.4790797768335793,0.19515799712120505,-0.7186722731536681,-0.40868809283674135,-0.1549055098207569,-0.0835523409910639,-0.6890472231193118,0.41347745704865063,-0.5682524946561596,-0.16378085797944608,-0.23934040431119089,-0.2825755323131605,-0.21025008456428604,-0.22612325497982008,0.37187536350785644,0.08736374144371839,0.28020112049518286,-0.14187404838286286,-0.6148300778187424,-0.3626540952520118,0.5037532747386122,0.3523041487806837,-0.9001532848323454,-1.554195429638874,-0.15751587071544612,6600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2016-02-17 19:10:00,180,0.7810347634583955,-0.4503280299823611,-1.6409686730809188,-0.3532064614198937,-1.4973436938049223,-0.9858186053594369,-1.3343088145274802,-0.9082166668250036,-1.0427745026151645,-1.0799803027309158,-0.8782685624395683,-1.1730783378002774,0.5067334907004394,-0.4915336627505469,-1.6206634853234922,-0.014879884480886047,-1.3934112880720153,-0.7375076545926461,-0.6003770948299435,-1.3123888504147083,0.1028119105905504,0.643118031244017,-0.9001532848323454,1.992679583737762,-1.1627906086092363,69000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2016-01-26 15:10:00,50,-0.4790797768335793,-1.0958140570858586,1.2415217103429408,-0.4793701712170932,1.0736834322025879,-0.9359696404772058,1.5232782331372647,-0.9082166668250036,1.6269876683774873,-1.0799803027309158,0.19904190195359647,0.6101165855414779,0.7487957067077244,-1.1740175684467036,1.4829694288140916,-1.888778339621304,1.2244128739370614,-1.0899242049334352,1.6318058334400283,0.6152906031333338,0.7087289159603926,-0.3523602587266292,2.295614483078094,-0.6356819799596674,0.621274044807016,54600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2016-03-06 03:20:00,50,-0.4790797768335793,-1.5482769313899716,-0.643280196865336,-1.4780395367201207,-0.10330477425577622,-1.0306826737534442,-0.526195488144869,-1.5445879116530596,-0.40700715214581923,-0.8089153782482322,0.4297791545978148,-0.8288089680083933,0.7730875382875897,-0.9370439900799827,-0.6234163676552014,-0.6794634529908176,0.005200377798849045,-0.7375076545926461,-0.26956437308634734,-0.7669966147767244,-1.4311266792116768,0.8891913164053031,0.66373306967702,-0.16935976704560782,-0.36413360340507966,12000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2016-03-10 12:50:00,60,-0.4790797768335793,-0.828072264493071,-0.6357409892365044,0.11800739444910299,-1.1869202211203655,-1.0805316386356738,-0.6890472231193118,0.6092839939188227,-0.774800100062272,-0.9932395268964571,-0.6114019149800877,0.20509379755101964,-0.6862415685609295,-0.28457673764359515,-0.8013565396313088,-0.7135446616323687,-1.046948635440681,-0.7921074018285427,-0.036710758266809786,0.33005673277094655,0.4226640100794607,-1.370208847348306,-1.172133520399188,-1.0454802882780811,-0.5270437387949815,46200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2016-04-20 12:30:00,40,-0.4790797768335793,0.1266659106439806,-0.8367865260053865,1.5878906158211223,-2.1124572241112953,-0.0835523409910639,-0.6613931549161035,0.9470502700198666,-1.011183578368231,0.02235039016531297,-0.9664675671675771,0.878854678654051,-1.7179488296246936,0.14423259463904115,-1.215619137811156,-0.4238543881793056,-1.180939716568821,0.3544872901252902,-0.9841840875324701,0.7782813861975655,1.5984583476371188,-1.5939118338585614,0.7997231874604416,-0.9606944313846156,-0.16943612452446344,45000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2016-04-21 17:30:00,310,-0.4790797768335793,0.8178133287323394,-1.097308034068405,1.2124395758222843,-1.832338945329971,0.4315536294586343,-1.1315123143706263,0.9960019042374101,-1.1321504924637533,0.7632611837513328,-1.399861958443258,1.9674902534013616,-1.721052191368377,1.0061393525271292,-1.0991339702851932,0.21823558262721265,-0.8568089107921821,0.3544872901252902,-1.2981349957891606,2.0571321456245633,0.5848425393977636,-2.600575273154723,-0.0162175192400954,-0.3248005046836244,0.21201199736408918,63000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-04-03 03:30:00,50,-0.4790797768335793,-0.5374997764079202,0.6207936155690135,-0.6116140597996856,1.248143061969903,-0.3327971654022164,0.07912133808088806,-0.6145068615197463,0.6694974678517842,-0.16378085797944608,-0.5164467925948746,0.6714173318319192,0.281151195676853,-0.12659435206579692,0.5426457849647728,-0.393181300401923,0.19023568030914575,0.007034353169583405,0.12949854610437211,0.9005244734957342,-0.46256046244957,0.7214140765226096,0.7997231874604416,2.133989345226875,1.6543627082551782,12600,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2016-04-08 11:20:00,100,-0.4790797768335793,-0.32372144588805296,0.33681679488296756,0.4326566465938918,0.1088315830669117,-0.16081823655852173,-0.28959957129520875,0.016969219886554924,0.15504804174737158,0.37834899098592145,2.150240350655104,0.9604065643440259,-1.2384687389782558,0.4421422360143329,0.3176832232199917,-0.15904339703457882,-0.2940463700539916,0.6175587995346118,0.5735263012602215,0.44289650566156397,-0.12468852636978493,-0.3188048107500905,-0.8321582259406324,-1.4976715250432278,0.42260314799005994,40800,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2016-05-27 05:20:00,60,-0.4790797768335793,1.3719765738662493,1.1912603261507193,0.84762884869789,1.2972866196508375,2.1762674003367013,0.35566202011295955,1.7302764175005516,0.7309242649985905,1.5168216738131939,0.5365574828831233,0.802776073882877,-0.43529731721827425,1.8504423588794305,1.9032223380337923,1.1251365445784576,1.339368714174764,1.6400631568614064,1.1757339257934851,1.1199351430052744,-0.00305462938106539,0.6654883298950472,-0.8321582259406324,0.5937129449955816,1.8768741126901596,19200,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016-03-30 14:10:00,80,2.0411493037503705,0.008361397637864285,0.2438332341273581,0.34601409890184925,-0.005017658893908992,0.16569248342008855,-0.1482565560343717,0.2617273909742687,0.33088224858006776,0.27534431968250284,-0.40560423728140105,1.0310118881964156,-1.2796257364479298,0.3212857110473057,-0.3301083918704101,1.1558096323558384,-0.4152763958365882,0.48974575486876226,-0.478128947049691,0.6152906031333338,-0.2823620965404076,-1.0346543675829185,0.5957380107853073,-0.6356819799596674,0.07691578752855917,51000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
